step,time,abs_l2_pe1,rel_l2_pe1,abs_l2_pe2,rel_l2_pe2,abs_l2_pe3,rel_l2_pe3
437,0.437,4.323958660715498e-05,0.0001182223032413454,0.0005528905630299534,0.001032105475759543,0.002878422243290824,0.004639900555953327
438,0.438,4.320178172094684e-05,0.0001179508522847143,0.0005517608217058709,0.001028574468425993,0.002879933271024049,0.004636683023942703
439,0.439,4.316333714186232e-05,0.0001176786585919777,0.0005506228740480117,0.001025039467425027,0.002881441931100355,0.004633475940530939
440,0.44,4.312426286817235e-05,0.0001174057504229888,0.0005494767719516837,0.00102150056575896,0.002882948232142103,0.004630279246314478
441,0.441,4.308456878766128e-05,0.0001171321555757767,0.0005483225683207733,0.00101795785784563,0.00288445218269003,0.004627092882316415
442,0.442,4.304426467783313e-05,0.0001168579013908994,0.0005471603170631663,0.00101441143950111,0.002885953791259246,0.004623916790071515
443,0.443,4.300336020735282e-05,0.0001165830147591028,0.0005459900730688134,0.001010861407890306,0.002887453066284247,0.004620750911532076
444,0.444,4.296186493641457e-05,0.000116307522125984,0.0005448118922090942,0.001007307861517532,0.002888950016203138,0.004617595189198046
445,0.445,4.291978831830244e-05,0.0001160314494998276,0.0005436258313122226,0.001003750900172816,0.002890444649348686,0.004614449565936267
446,0.446,4.287713970044355e-05,0.0001157548224579967,0.0005424319481607221,0.001000190624919433,0.002891936974060053,0.004611313985154829
447,0.447,4.283392832476241e-05,0.0001154776661513634,0.000541230301472399,0.0009966271380511713,0.002893426998591235,0.004608188390650678
448,0.448,4.279016332954652e-05,0.0001152000053127655,0.0005400209508911979,0.0009930605430680894,0.002894914731168778,0.004605072726697109
449,0.449,4.274585374958721e-05,0.0001149218642607323,0.0005388039569747887,0.0009894909446465394,0.002896400179959802,0.004601966937987365
450,0.45,4.270100851738946e-05,0.0001146432669060445,0.0005375793811783452,0.0009859184486024548,0.002897883353107204,0.004598870969685935
451,0.451,4.265563646465652e-05,0.0001143642367589617,0.0005363472858472961,0.0009823431618713543,0.002899364258687127,0.004595784767355409
452,0.452,4.260974632250133e-05,0.0001140847969329583,0.0005351077342016697,0.0009787651924732272,0.002900842904742556,0.004592708277005319
453,0.453,4.25633467227932e-05,0.0001138049701514705,0.0005338607903233735,0.000975184649482933,0.002902319299278229,0.004589641445079159
454,0.454,4.251644619912998e-05,0.0001135247787535527,0.0005326065191451924,0.0009716016430042047,0.002903793450238086,0.004586584218413363
455,0.455,4.246905318763332e-05,0.0001132442446990236,0.0005313449864374235,0.0009680162841393458,0.002905265365524777,0.004583536544263912
456,0.456,4.242117602788955e-05,0.0001129633895739318,0.0005300762587977501,0.0009644286849652295,0.002906735053016499,0.004580498370328255
457,0.457,4.237282296381359e-05,0.0001126822345957691,0.00052880040363173,0.0009608389584923832,0.00290820252052659,0.004577469644676513
458,0.458,4.232400214508266e-05,0.0001124008006201354,0.0005275174891514277,0.0009572472186573744,0.00290966777583255,0.004574450315792723
459,0.459,4.227472162698071e-05,0.0001121191081431325,0.0005262275843524143,0.000953653580275994,0.002911130826680123,0.004571440332577134
460,0.46,4.222498937267478e-05,0.0001118371773101583,0.000524930759009377,0.0009500581590306434,0.002912591680750732,0.004568439644289792
461,0.461,4.21748132528939e-05,0.0001115550279177536,0.0005236270836585201,0.0009464610714337675,0.002914050345703009,0.004565448200612125
462,0.462,4.212420104760769e-05,0.0001112726794207131,0.0005223166295893356,0.0009428624348086624,0.002915506829147787,0.004562465951602737
463,0.463,4.207316044663383e-05,0.0001109901509362835,0.0005209994688265009,0.0009392623672525755,0.002916961138659757,0.004559492847711697
464,0.464,4.202169905022215e-05,0.0001107074612482794,0.0005196756741284305,0.0009356609876301126,0.002918413281756909,0.004556528839743649
465,0.465,4.19698243706833e-05,0.0001104246288138873,0.0005183453189617198,0.0009320584155232904,0.002919863265934471,0.004553573878907432
466,0.466,4.191754383249185e-05,0.0001101416717664008,0.000517008477500644,0.0009284547712271042,0.002921311098631239,0.004550627916758336
467,0.467,4.186486477383644e-05,0.0001098586079217325,0.0005156652246077323,0.0009248501757110886,0.00292275678726414,0.004547690905248973
468,0.468,4.181179444664763e-05,0.0001095754547808527,0.0005143156358267118,0.0009212447506033654,0.002924200339200279,0.004544762796680557
469,0.469,4.175834001832533e-05,0.0001092922295366769,0.000512959787366816,0.0009176386181594661,0.002925641761754837,0.004541843543696428
470,0.47,4.170450857185488e-05,0.0001090089490766506,0.000511597756094577,0.0009140319012445882,0.002927081062232284,0.004538933099341822
471,0.471,4.165030710738714e-05,0.0001087256299891427,0.0005102296195190975,0.0009104247233045621,0.002928518247871565,0.004536031416974754
472,0.472,4.159574254204711e-05,0.0001084422885651567,0.0005088554557830786,0.0009068172083471663,0.002929953325890523,0.004533138450331203
473,0.473,4.15408217121593e-05,0.0001081589408063134,0.0005074753436477416,0.0009032094809127805,0.002931386303460594,0.004530254153482076
474,0.474,4.148555137235118e-05,0.0001078756024246431,0.0005060893624875619,0.0008996016660627172,0.002932817187717728,0.004527378480846009
475,0.475,4.142993819810541e-05,0.0001075922888513295,0.0005046975922696323,0.0008959938893403072,0.002934245985745498,0.004524511387159863
476,0.476,4.137398878539508e-05,0.0001073090152378109,0.0005033001135540306,0.0008923862767696095,0.002935672704624715,0.004521652827551602
477,0.477,4.131770965157659e-05,0.0001070257964601212,0.0005018970074716943,0.0008887789548142152,0.00293709735135515,0.004518802757415579
478,0.478,4.126110723686245e-05,0.0001067426471246933,0.0005004883557190674,0.0008851720503661013,0.002938519932936593,0.004515961132534217
479,0.479,4.120418790464139e-05,0.0001064595815711271,0.000499074240547078,0.0008815656907245442,0.002939940456310269,0.004513127908983993
480,0.48,4.11469579420215e-05,0.0001061766138755116,0.0004976547447487263,0.0008779600035726962,0.002941358928398694,0.004510303043193196
481,0.481,4.10894235611152e-05,0.0001058937578556151,0.0004962299516485438,0.0008743551169577117,0.002942775356063686,0.004507486491873971
482,0.482,4.103159089944229e-05,0.0001056110270737689,0.0004947999450920985,0.000870751159271039,0.002944189746143453,0.004504678212075808
483,0.483,4.097346602107231e-05,0.0001053284348416158,0.0004933648094369793,0.0008671482592315284,0.002945602105461042,0.004501878161195239
484,0.484,4.091505491672701e-05,0.0001050459942221517,0.0004919246295380637,0.0008635465458585583,0.002947012440761437,0.004499086296875609
485,0.485,4.085636350519758e-05,0.000104763718035105,0.0004904794907414507,0.0008599461484606222,0.002948420758786771,0.004496302577119379
486,0.486,4.07973976337981e-05,0.0001044816188598171,0.0004890294788716682,0.0008563471966121961,0.002949827066228811,0.004493526960211913
487,0.487,4.073816307908971e-05,0.0001041997090387694,0.0004875746802242631,0.0008527498201401903,0.002951231369764478,0.004490759404772632
488,0.488,4.067866554760397e-05,0.0001039180006810894,0.0004861151815502904,0.0008491541490963494,0.002952633676011524,0.004487999869683804
489,0.489,4.06189106768155e-05,0.0001036365056666505,0.0004846510700529173,0.0008455603137510307,0.002954033991566483,0.004485248314145585
490,0.49,4.055890403529055e-05,0.0001033552356480401,0.0004831824333726429,0.0008419684445671214,0.002955432322976286,0.004482504697629337
491,0.491,4.04986511239946e-05,0.0001030742020554588,0.0004817093595798003,0.0008383786721869163,0.002956828676794163,0.00447976897996008
492,0.492,4.043815737666629e-05,0.0001027934160991918,0.0004802319371650987,0.0008347911274155775,0.002958223059486536,0.004477041121171051
493,0.493,4.037742816068806e-05,0.0001025128887733351,0.0004787502550283585,0.0008312059412016607,0.002959615477527999,0.004474321081645713
494,0.494,4.031646877765892e-05,0.0001022326308587177,0.0004772644024708699,0.0008276232446240591,0.002961005937330091,0.004471608822006102
495,0.495,4.025528446393808e-05,0.0001019526529257296,0.0004757744691855821,0.0008240431688752172,0.002962394445298346,0.004468904303196761
496,0.496,4.019388039203895e-05,0.0001016729653392772,0.0004742805452448119,0.0008204658452402758,0.002963781007782541,0.004466207486406052
497,0.497,4.013226166991685e-05,0.0001013935782583673,0.0004727827210996259,0.0008168914050964301,0.00296516563111591,0.004463518333122776
498,0.498,4.007043334325027e-05,0.0001011145016432481,0.0004712810875595844,0.0008133199798785048,0.00296654832159366,0.004460836805100885
499,0.499,4.000840039507947e-05,0.0001008357452558343,0.0004697757357930131,0.0008097517010800813,0.002967929085473909,0.004458162864357854
500,0.5,3.994616774635839e-05,0.0001005573186624174,0.0004682667573143625,0.0008061867002324264,0.002969307928984677,0.004455496473182555
501,0.501,3.988374025762822e-05,0.0001002792312391744,0.0004667542439750633,0.0008026251088895655,0.002970684858328152,0.004452837594138893
502,0.502,3.98211227285389e-05,0.0001000014921722286,0.0004652382879577213,0.0007990670586192211,0.002972059879678686,0.004450186190059988
503,0.503,3.97583198990074e-05,9.972411046180788e-05,0.0004637189817633676,0.0007955126809818342,0.00297343299915335,0.004447542224001074
504,0.504,3.969533644990017e-05,9.944709492517778e-05,0.0004621964182081169,0.0007919621075259734,0.00297480422286827,0.004444905659321656
505,0.505,3.963217700347242e-05,9.917045419893936e-05,0.0004606706904134434,0.0007884154697727152,0.002976173556886296,0.004442276459604192
506,0.506,3.956884612405983e-05,9.889419674193804e-05,0.0004591418917948654,0.0007848728991975343,0.002977541007262406,0.004439654588719585
507,0.507,3.950534831868171e-05,9.861833083792525e-05,0.0004576101160594068,0.0007813345272272054,0.002978906580001882,0.004437040010761741
508,0.508,3.944168803777397e-05,9.834286459852154e-05,0.0004560754571929702,0.0007778004852195822,0.002980270281080469,0.004434432690075363
509,0.509,3.937786967565341e-05,9.806780596548026e-05,0.0004545380094568118,0.0007742709044590303,0.002981632116438307,0.004431832591244266
510,0.51,3.931389757095425e-05,9.779316271287492e-05,0.0004529978673755979,0.0007707459161374983,0.00298299209201733,0.004429239679144857
511,0.511,3.924977600751754e-05,9.751894245037109e-05,0.0004514551257344063,0.0007672256513509827,0.002984350213682095,0.004426653918825147
512,0.512,3.918550921525688e-05,9.724515262643225e-05,0.0004499098795680744,0.0007637102410830072,0.002985706487300815,0.004424075275623511
513,0.513,3.912110136964994e-05,9.697180052808454e-05,0.0004483622241560903,0.0007601998161976168,0.002987060918692532,0.004421503715087225
514,0.514,3.905655659348003e-05,9.669889328624752e-05,0.0004468122550141759,0.0007566945074267819,0.002988413513670586,0.004418939203035094
515,0.515,3.89918789568457e-05,9.642643787674521e-05,0.0004452600678879345,0.0007531944453614348,0.002989764277982758,0.004416381705465594
516,0.516,3.892707247787956e-05,9.615444112305317e-05,0.000443705758745258,0.0007496997604404197,0.002991113217373034,0.004413831188646742
517,0.517,3.886214112305049e-05,9.588290969800645e-05,0.0004421494237711363,0.0007462105829436231,0.002992460337540504,0.004411287619052581
518,0.518,3.879708880817911e-05,9.561185012723055e-05,0.0004405911593580536,0.0007427270429776405,0.002993805644173964,0.004408750963412172
519,0.519,3.873191939866052e-05,9.53412687906121e-05,0.0004390310621048545,0.0007392492704758796,0.00299514914290655,0.004406221188639983
520,0.52,3.866663670975199e-05,9.507117192390785e-05,0.0004374692288028998,0.0007357773951771978,0.002996490839356005,0.004403698261893546
521,0.521,3.860124450803483e-05,9.480156562321834e-05,0.0004359057564355809,0.0007323115466272117,0.002997830739119411,0.004401182150563147
522,0.522,3.853574651076906e-05,9.453245584426625e-05,0.0004343407421704635,0.0007288518541671669,0.002999168847723237,0.004398672822196019
523,0.523,3.847014638732785e-05,9.426384840677051e-05,0.000432774283352458,0.0007253984469246064,0.00300050517072279,0.004396170244640905
524,0.524,3.840444775931184e-05,9.39957489955534e-05,0.000431206477498737,0.000721951453807051,0.003001839713577196,0.004393674385861553
525,0.525,3.833865420118675e-05,9.372816316291626e-05,0.0004296374222908387,0.0007185110034910044,0.003003172481778104,0.004391185214124173
526,0.526,3.827276924058579e-05,9.346109633018182e-05,0.000428067215570456,0.0007150772244171668,0.003004503480744154,0.004388702697840066
527,0.527,3.820679635926189e-05,9.319455379080411e-05,0.0004264959553366237,0.0007116502447880444,0.003005832715865156,0.004386226805628422
528,0.528,3.814073899313045e-05,9.292854071123962e-05,0.0004249237397330719,0.0007082301925491336,0.003007160192521436,0.004383757506342922
529,0.529,3.807460053306937e-05,9.266306213365233e-05,0.0004233506670490706,0.000704817195392746,0.003008485916042693,0.004381294769009079
530,0.53,3.800838432495454e-05,9.239812297673965e-05,0.0004217768357111099,0.0007014113807465313,0.003009809891725212,0.004378838562847568
531,0.531,3.794209367092231e-05,9.213372803952823e-05,0.0004202023442767342,0.0006980128757656323,0.003011132124845187,0.004376388857291894
532,0.532,3.787573182938245e-05,9.186988200211498e-05,0.0004186272914335234,0.0006946218073335044,0.003012452620642514,0.004373945621962595
533,0.533,3.780930201535994e-05,9.160658942718979e-05,0.0004170517759875359,0.0006912383020451512,0.003013771384309355,0.004371508826648561
534,0.534,3.77428074010609e-05,9.134385476209306e-05,0.0004154758968654888,0.0006878624862133172,0.003015088421014259,0.004369078441340571
535,0.535,3.767625111655876e-05,9.108168234115072e-05,0.0004138997531011092,0.0006844944858483848,0.00301640373590736,0.004366654436236787
536,0.536,3.760963625038816e-05,9.082007638775703e-05,0.0004123234438390256,0.000681134426667423,0.003017717334057462,0.004364236781649395
537,0.537,3.754296584942743e-05,9.055904101474015e-05,0.0004107470683254603,0.0006777824340813536,0.003019029220540248,0.004361825448131167
538,0.538,3.747624291946638e-05,9.029858022636023e-05,0.0004091707259010452,0.0006744386331857359,0.003020339400366026,0.004359420406368552
539,0.539,3.740947042653234e-05,9.003869792212642e-05,0.0004075945160019209,0.0006711031487652119,0.003021647878533328,0.00435702162725786
540,0.54,3.734265129595998e-05,8.977939789515734e-05,0.0004060185381509826,0.0006677761052817615,0.003022954659966596,0.004354629081812899
541,0.541,3.727578841410317e-05,8.952068383689749e-05,0.0004044428919537988,0.0006644576268706441,0.003024259749589187,0.004352242741269414
542,0.542,3.720888462770652e-05,8.926255933618365e-05,0.0004028676770958504,0.000661147837338587,0.003025563152237274,0.004349862576958444
543,0.543,3.714194274529925e-05,8.900502788316472e-05,0.000401292993336054,0.0006578468601558634,0.003026864872742808,0.004347488560424948
544,0.544,3.707496553700826e-05,8.874809286940665e-05,0.0003997189405037786,0.0006545548184541449,0.003028164915862414,0.004345120663323172
545,0.545,3.700795573499473e-05,8.849175758948846e-05,0.0003981456184929878,0.0006512718350196515,0.003029463286334788,0.004342758857498122
546,0.546,3.694091603419655e-05,8.823602524331391e-05,0.0003965731272593179,0.0006479980322911697,0.003030759988824399,0.00434040311490271
547,0.547,3.687384909239347e-05,8.798089893678842e-05,0.0003950015668155434,0.0006447335323554225,0.003032055027967475,0.004338053407662471
548,0.548,3.680675753122452e-05,8.772638168477044e-05,0.0003934310372268213,0.000641478456942095,0.003033348408318277,0.004335709707996791
549,0.549,3.673964393558865e-05,8.747247641013495e-05,0.0003918616386064723,0.0006382329274198068,0.003034640134408161,0.004333371988302412
550,0.55,3.667251085510429e-05,8.721918594775208e-05,0.0003902934711123738,0.0006349970647930549,0.003035930210687945,0.004331040221069095
551,0.551,3.66053608037589e-05,8.696651304413333e-05,0.0003887266349415006,0.0006317709896961941,0.003037218641560548,0.004328714378925104
552,0.552,3.653819626073042e-05,8.671446035985765e-05,0.0003871612303287965,0.000628554822394469,0.003038505431366102,0.00432639443461462
553,0.553,3.6471019670508e-05,8.646303047032319e-05,0.0003855973575377861,0.0006253486827716491,0.003039790584370644,0.004324080360979922
554,0.554,3.64038334435832e-05,8.62122258678379e-05,0.0003840351168634162,0.0006221526903375388,0.003041074104773059,0.004321772130970394
555,0.555,3.633663995638524e-05,8.596204896191276e-05,0.0003824746086218025,0.0006189669642142541,0.003042355996712597,0.004319469717651886
556,0.556,3.626944155221179e-05,8.571250208190258e-05,0.0003809159331476787,0.0006157916231350546,0.003043636264225946,0.004317173094143995
557,0.5570000000000001,3.620224054122704e-05,8.546358747742199e-05,0.0003793591907952943,0.0006126267854486967,0.003044914911298348,0.004314882233692222
558,0.5580000000000001,3.613503920089448e-05,8.521530731979048e-05,0.000377804481924612,0.0006094725691000969,0.003046191941819834,0.004312597109604122
559,0.5590000000000001,3.606783977627996e-05,8.496766370315053e-05,0.0003762519069068009,0.000606329091642179,0.003047467359579569,0.004310317695240274
560,0.5600000000000001,3.600064448081275e-05,8.472065864667007e-05,0.0003747015661145676,0.0006031964702232313,0.003048741168287536,0.004308043964044244
561,0.5610000000000001,3.593345549608499e-05,8.447429409445021e-05,0.0003731535599198838,0.0006000748215862667,0.003050013371541018,0.004305775889493717
562,0.5620000000000001,3.586627497258178e-05,8.422857191763694e-05,0.0003716079886885491,0.0005969642620632643,0.003051283972858651,0.004303513445148218
563,0.5630000000000001,3.579910502990498e-05,8.398349391531548e-05,0.0003700649527764979,0.0005938649075722376,0.003052552975613334,0.004301256604552653
564,0.5640000000000001,3.573194775730462e-05,8.373906181612514e-05,0.0003685245525281396,0.0005907768736176404,0.00305382038307995,0.004299005341304498
565,0.5650000000000001,3.566480521354034e-05,8.349527727829589e-05,0.0003669868882672369,0.0005877002752787429,0.00305508619841119,0.004296759629018543
566,0.5660000000000001,3.559767942786908e-05,8.325214189231346e-05,0.0003654520602942948,0.0005846352272085045,0.003056350424618576,0.004294519441299512
567,0.5670000000000001,3.553057239992639e-05,8.300965718098402e-05,0.0003639201688858811,0.0005815818436355973,0.003057613064586067,0.00429228475176054
568,0.5680000000000001,3.546348610033779e-05,8.276782460119787e-05,0.0003623913142846338,0.0005785402383514742,0.003058874121042414,0.004290055533983447
569,0.5690000000000001,3.539642247066651e-05,8.252664554414147e-05,0.0003608655966968114,0.0005755105247095856,0.003060133596557737,0.004287831761513664
570,0.5700000000000001,3.532938342422271e-05,8.228612133750431e-05,0.000359343116289434,0.0005724928156239108,0.00306139149355085,0.004285613407869754
571,0.5710000000000001,3.526237084605477e-05,8.204625324577455e-05,0.0003578239731822142,0.0005694872235592498,0.003062647814254765,0.004283400446494841
572,0.5720000000000001,3.519538659349238e-05,8.180704247180956e-05,0.0003563082674460868,0.0005664938605320244,0.003063902560718338,0.004281192850758246
573,0.5730000000000001,3.512843249627311e-05,8.156849015743253e-05,0.0003547960990955945,0.0005635128381013214,0.00306515573479564,0.004278990593940535
574,0.5740000000000001,3.506151035681653e-05,8.133059738436629e-05,0.0003532875680844345,0.0005605442673650125,0.003066407338134296,0.004276793649217036
575,0.5750000000000001,3.499462195101608e-05,8.109336517635484e-05,0.0003517827743012986,0.0005575882589563493,0.003067657372165813,0.00427460198964403
576,0.5760000000000001,3.492776902783594e-05,8.085679449851326e-05,0.0003502818175643658,0.0005546449230384498,0.003068905838075902,0.004272415588117333
577,0.577,3.486095330999085e-05,8.062088625917768e-05,0.0003487847976133817,0.0005517143692949859,0.003070152736825801,0.004270234417402245
578,0.578,3.479417649464466e-05,8.038564131178987e-05,0.0003472918141089207,0.0005487967069322898,0.003071398069091511,0.004268058450048648
579,0.579,3.472744025283875e-05,8.015106045383793e-05,0.0003458029666218609,0.0005458920446659767,0.00307264183529053,0.004265887658428896
580,0.58,3.466074623036255e-05,7.991714442912492e-05,0.0003443183546291226,0.0005430004907175358,0.003073884035540943,0.004263722014680893
581,0.581,3.459409604797854e-05,7.968389392854054e-05,0.0003428380775103169,0.000540122152812374,0.003075124669637769,0.004261561490675761
582,0.582,3.452749130184408e-05,7.945130959127624e-05,0.0003413622345351166,0.0005372571381632388,0.003076363737087602,0.004259406058066884
583,0.583,3.446093356319274e-05,7.921939200433127e-05,0.0003398909248660558,0.0005344055534780405,0.003077601237006098,0.004257255688147576
584,0.584,3.4394424379486e-05,7.898814170539924e-05,0.0003384242475408254,0.0005315675049353607,0.003078837168171001,0.00425511035192607
585,0.585,3.432796527399642e-05,7.875755918213422e-05,0.0003369623014772135,0.0005287430981957122,0.003080071528958001,0.004252970020037256
586,0.586,3.426155774651987e-05,7.852764487401195e-05,0.0003355051854557999,0.0005259324383777603,0.003081304317342667,0.00425083466274663
587,0.587,3.419520327322026e-05,7.829839917219178e-05,0.0003340529981181631,0.0005231356300590591,0.003082535530865879,0.004248704249903406
588,0.588,3.412890330740092e-05,7.806982242149718e-05,0.0003326058379602168,0.0005203527772691131,0.003083765166612182,0.004246578750912197
589,0.589,3.406265927939856e-05,7.784191492038063e-05,0.0003311638033202771,0.0005175839834742558,0.00308499322117919,0.004244458134692136
590,0.59,3.399647259700678e-05,7.761467692209344e-05,0.000329726992374507,0.0005148293515741203,0.003086219690660252,0.004242342369654671
591,0.591,3.3930344645956e-05,7.738810863598305e-05,0.0003282955031281915,0.0005120889838916407,0.003087444570618572,0.004240231423669668
592,0.592,3.386427678939946e-05,7.716221022650918e-05,0.0003268694334062903,0.0005093629821619697,0.003088667856042802,0.004238125264006327
593,0.593,3.379827036930949e-05,7.69369818166227e-05,0.0003254488808440346,0.0005066514475215164,0.003089889541306112,0.004236023857278673
594,0.594,3.373232670584614e-05,7.671242348650146e-05,0.0003240339428810837,0.0005039544805025972,0.003091109620205141,0.004233927169502214
595,0.595,3.366644709770838e-05,7.648853527453877e-05,0.0003226247167486151,0.000501272181017143,0.003092328085806096,0.004231835165884021
596,0.596,3.360063282286357e-05,7.626531717917092e-05,0.0003212212994621779,0.0004986046483493936,0.003093544930534277,0.004229747810949325
597,0.597,3.353488513854163e-05,7.604276915903749e-05,0.0003198237878098817,0.0004959519811414575,0.003094760146046462,0.004227665068368855
598,0.598,3.346920528115567e-05,7.582089113296521e-05,0.0003184322783447048,0.0004933142773852892,0.003095973723250367,0.004225586900988814
599,0.599,3.340359446714514e-05,7.559968298204269e-05,0.0003170468673697769,0.0004906916344038445,0.003097185652202127,0.00422351327069371
600,0.6,3.333805389252161e-05,7.537914454874854e-05,0.000315667650931825,0.0004880841488449791,0.003098395922152092,0.004221444138473208
601,0.601,3.327258473402281e-05,7.515927563972154e-05,0.0003142947248080232,0.0004854919166651525,0.003099604521414007,0.004219379464246342
602,0.602,3.320718814840243e-05,7.494007602429554e-05,0.000312928184494042,0.0004829150331151143,0.003100811437365435,0.004217319206866752
603,0.603,3.314186527306887e-05,7.472154543609733e-05,0.0003115681251918873,0.0004803535927252963,0.003102016656399325,0.00421526332406086
604,0.604,3.307661722649203e-05,7.450368357410352e-05,0.000310214641798769,0.0004778076892929098,0.003103220163871167,0.004213211772360363
605,0.605,3.30114451083665e-05,7.428649010314432e-05,0.0003088678288938985,0.0004752774158658821,0.003104421944039045,0.00421116450702531
606,0.606,3.294634999949132e-05,7.406996465377084e-05,0.0003075277807245109,0.00047276286472574,0.003105621979999299,0.0042091214819619
607,0.607,3.288133296230761e-05,7.385410682359405e-05,0.0003061945911926545,0.0004702641273716952,0.003106820253684668,0.004207082649725517
608,0.608,3.281639504095819e-05,7.36389161775475e-05,0.0003048683538423388,0.0004677812945054187,0.003108016745735966,0.004205047961351768
609,0.609,3.275153726179594e-05,7.342439224915325e-05,0.0003035491618439876,0.000465314456011738,0.003109211435482203,0.00420301736633588
610,0.61,3.268676063324867e-05,7.321053454033906e-05,0.0003022371079808522,0.0004628637009424505,0.003110404300895586,0.004200990812578055
611,0.611,3.262206614619485e-05,7.299734252239825e-05,0.0003009322846312741,0.0004604291174938388,0.003111595318482002,0.004198968246241589
612,0.612,3.255745477403659e-05,7.278481563626499e-05,0.0002996347837567708,0.0004580107929932599,0.003112784463236636,0.004196949611699878
613,0.613,3.249292747348353e-05,7.257295329438398e-05,0.0002983446968824208,0.0004556088138739776,0.003113971708590413,0.004194934851471524
614,0.614,3.242848518378044e-05,7.23617548790868e-05,0.0002970621150830757,0.000453223265659077,0.003115157026320829,0.004192923906107482
615,0.615,3.236412882765527e-05,7.215121974481526e-05,0.0002957871289648214,0.0004508542329381816,0.003116340386470799,0.004190916714089504
616,0.616,3.229985931133121e-05,7.194134721825123e-05,0.0002945198286476283,0.0004485017993461142,0.003117521757300887,0.004188913211774444
617,0.617,3.223567752467819e-05,7.173213659875323e-05,0.0002932603037476951,0.0004461660475411983,0.00311870110518467,0.004186913333261863
618,0.618,3.21715843413787e-05,7.152358715881717e-05,0.000292008643360292,0.0004438470591844229,0.003119878394522169,0.004184917010286785
619,0.619,3.210758061916957e-05,7.131569814471327e-05,0.0002907649360383724,0.0004415449149123162,0.003121053587716338,0.004182924172198066
620,0.62,3.204366720006127e-05,7.110846877705996e-05,0.0002895292697761935,0.0004392596943175166,0.003122226645001464,0.004180934745737301
621,0.621,3.197984491067918e-05,7.090189825166957e-05,0.0002883017319865082,0.0004369914759197346,0.003123397524398129,0.004178948654989195
622,0.622,3.191611456212071e-05,7.069598573931385e-05,0.0002870824094825577,0.0004347403371440932,0.003124566181642645,0.004176965821297961
623,0.623,3.185247695005231e-05,7.049073038602683e-05,0.0002858713884576922,0.0004325063542960401,0.003125732570049255,0.00417498616309374
624,0.624,3.178893285580329e-05,7.02861313156001e-05,0.0002846687544613005,0.0004302896025307517,0.003126896640431845,0.004173009595799687
625,0.625,3.172548304518175e-05,7.008218762704401e-05,0.0002834745923804572,0.0004280901558313717,0.003128058341027749,0.004171036031742614
626,0.626,3.166212826998598e-05,6.987889839800059e-05,0.000282288986415812,0.000425908086978639,0.003129217617347077,0.004169065379963951
627,0.627,3.159886926700517e-05,6.967626268260904e-05,0.0002811120200579335,0.0004237434675213636,0.003130374412112912,0.004167097546153485
628,0.628,3.153570675925071e-05,6.947427951429449e-05,0.0002799437760690906,0.0004215963677552608,0.003131528665131841,0.004165132432490339
629,0.629,3.147264145527643e-05,6.927294790433196e-05,0.0002787843364535418,0.0004194668566845515,0.003132680313183785,0.004163169937510282
630,0.63,3.140967404994621e-05,6.907226684360517e-05,0.0002776337824366558,0.0004173550019970638,0.003133829289912012,0.004161209955974097
631,0.631,3.134680522426192e-05,6.887223530228982e-05,0.000276492194441722,0.0004152608700359936,0.003134975525722841,0.004159252378749632
632,0.632,3.128403564563771e-05,6.867285223051685e-05,0.0002753596520615515,0.0004131845257639454,0.003136118947642207,0.004157297092636611
633,0.633,3.122136596826415e-05,6.847411655922894e-05,0.0002742362340358301,0.0004111260327358267,0.003137259479200869,0.004155343980230765
634,0.634,3.115879683286616e-05,6.827602719970695e-05,0.0002731220182241222,0.0004090854530653093,0.003138397040328586,0.004153392919800379
635,0.635,3.109632886702221e-05,6.807858304432336e-05,0.000272017081580976,0.0004070628473946371,0.003139531547201944,0.004151443785101963
636,0.636,3.103396268561386e-05,6.788178296758014e-05,0.0002709215001268745,0.0004050582748583554,0.003140662912149186,0.004149496445272463
637,0.637,3.097169889072699e-05,6.768562582593999e-05,0.0002698353489233724,0.0004030717930534465,0.003141791043480324,0.004147550764622604
638,0.638,3.090953807189162e-05,6.749011045839828e-05,0.0002687587020457998,0.0004011034580060237,0.00314291584537291,0.004145606602505588
639,0.639,3.084748080579136e-05,6.729523568589713e-05,0.000267691632553669,0.0003991533241347207,0.003144037217751541,0.004143663813177499
640,0.64,3.07855276574836e-05,6.710100031403262e-05,0.0002666342124634351,0.0003972214442177672,0.003145155056115317,0.004141722245590036
641,0.641,3.072367917951239e-05,6.69074031311585e-05,0.0002655865127222315,0.0003953078693616993,0.003146269251427867,0.004139781743266418
642,0.642,3.06619359123468e-05,6.671444290938435e-05,0.0002645486031744834,0.0003934126489595884,0.003147379689954525,0.004137842144108628
643,0.643,3.060029838482271e-05,6.652211840557766e-05,0.000263520552536541,0.0003915358306614114,0.003148486253116718,0.004135903280227794
644,0.644,3.053876711410563e-05,6.63304283613166e-05,0.0002625024283672727,0.0003896774603385595,0.003149588817375322,0.004133964977814065
645,0.645,3.047734260582478e-05,6.613937150321802e-05,0.0002614942970366394,0.0003878375820454889,0.003150687254032246,0.004132027056898768
646,0.646,3.041602535398447e-05,6.594894654277855e-05,0.0002604962236961829,0.0003860162379844333,0.003151781429125441,0.00413008933124117
647,0.647,3.035481584159617e-05,6.575915217777905e-05,0.0002595082722505123,0.0003842134684717133,0.003152871203251157,0.004128151608119983
