timeHist0,timeHist1,timeHist2,timeHist3
1.140000000000000568e+00,7.705132427757915847e-01,4.212292798117763226e+01,4.264870857861627940e+01
1.160000000000000586e+00,8.443279255020170737e-01,4.611647912038139907e+01,4.674547553646413434e+01
1.180000000000000604e+00,9.048270524660207981e-01,4.932513277596728329e+01,5.003856868211547493e+01
1.200000000000000622e+00,9.510565162951545304e-01,5.164729208815364814e+01,5.242146830648130873e+01
1.220000000000000639e+00,9.822872507286892763e-01,5.300986225354297687e+01,5.381921796199166153e+01
1.240000000000000657e+00,9.980267284282717810e-01,5.337111738038504427e+01,5.419005230081945257e+01
1.260000000000000675e+00,9.980267284282713369e-01,5.272104836439712727e+01,5.352471698207165929e+01
1.280000000000000693e+00,9.822872507286879440e-01,5.108031562606949905e+01,5.184485223355608241e+01
1.300000000000000711e+00,9.510565162951519769e-01,4.849868135275914938e+01,4.920136087709370543e+01
1.320000000000000728e+00,9.048270524660176894e-01,4.505313481958217636e+01,4.567295742442585293e+01
1.340000000000000746e+00,8.443279255020131879e-01,4.084527275992158479e+01,4.136439053063057969e+01
1.360000000000000764e+00,7.705132427757862557e-01,3.599721087483049331e+01,3.640338128244867022e+01
1.380000000000000782e+00,6.845471059286858395e-01,3.064564359183285802e+01,3.093532646843397771e+01
1.400000000000000799e+00,5.877852522924691403e-01,2.493445273336962131e+01,2.511525419391730551e+01
1.420000000000000817e+00,4.817536741017115487e-01,1.900645548299296905e+01,1.909691199021287389e+01
1.440000000000000835e+00,3.681245526846729788e-01,1.299338690154790044e+01,1.301878207264120668e+01
1.460000000000000853e+00,2.486898871648503262e-01,7.001717483187081648e+00,6.987355229848092542e+00
1.480000000000000870e+00,1.253332335642986239e-01,1.095729684348928590e+00,1.061729828970089606e+00
1.500000000000000888e+00,-4.961676478456545161e-15,-4.711195481362572934e+00,-4.750617365968261119e+00
1.520000000000000906e+00,-1.253332335643102258e-01,-1.044417668755528439e+01,-1.047787882044308461e+01
1.540000000000000924e+00,-2.486898871648599296e-01,-1.613576134674859830e+01,-1.615135398832923741e+01
