timeHist0,timeHist1,timeHist2,timeHist3
3.840000000000004832e+01,-5.600000000000031619e+00,-2.133345947014044214e+05,-2.172792800967324583e+05
3.900000000000004974e+01,-6.000000000000031974e+00,-2.252625146389899310e+05,-2.294163256852803752e+05
3.960000000000005116e+01,-6.400000000000034106e+00,-2.371618334044319054e+05,-2.415218182426913991e+05
4.020000000000005258e+01,-6.800000000000034461e+00,-2.490337545148059435e+05,-2.535966280930560315e+05
4.080000000000005400e+01,-7.200000000000034817e+00,-2.608794275810612307e+05,-2.656415509182177484e+05
4.140000000000005542e+01,-7.600000000000035172e+00,-2.726999498299781699e+05,-2.776573108191883657e+05
4.200000000000005684e+01,-8.000000000000039080e+00,-2.844963672559434781e+05,-2.896445632892361609e+05
4.260000000000005826e+01,-8.400000000000037659e+00,-2.962696754266044009e+05,-3.016038980917157605e+05
4.320000000000005969e+01,-8.800000000000039790e+00,-3.080208199736859533e+05,-3.135358420403335476e+05
4.380000000000006111e+01,-9.200000000000041922e+00,-3.197506968064728426e+05,-3.254408616840763134e+05
4.440000000000006253e+01,-9.600000000000042277e+00,-3.314601520904655918e+05,-3.373193659032423748e+05
4.500000000000006395e+01,-9.999999999999957367e+00,-3.431499820371628739e+05,-3.491717084266528836e+05
4.560000000000006537e+01,-9.599999999999957012e+00,-3.138081684083924047e+05,-3.192949742778900545e+05
4.620000000000006679e+01,-9.199999999999954881e+00,-2.899544092979663401e+05,-2.950162813119294005e+05
4.680000000000006821e+01,-8.799999999999954525e+00,-2.695871263382819016e+05,-2.742934480833656271e+05
4.740000000000006963e+01,-8.399999999999954170e+00,-2.514598435878089513e+05,-2.558542041446455696e+05
4.800000000000007105e+01,-7.999999999999952927e+00,-2.347902922418579692e+05,-2.388998836796724354e+05
4.860000000000007248e+01,-7.599999999999951683e+00,-2.190852772149768716e+05,-2.229269161434558337e+05
4.920000000000007390e+01,-7.199999999999951328e+00,-2.040326611256706237e+05,-2.076166507092448301e+05
4.980000000000007532e+01,-6.799999999999950973e+00,-1.894340371004429471e+05,-1.927666382449734665e+05
5.040000000000007674e+01,-6.399999999999948841e+00,-1.751625637881747098e+05,-1.782475703550908074e+05
5.100000000000007816e+01,-5.999999999999947597e+00,-1.611364984871902270e+05,-1.639762363107279525e+05
5.160000000000007958e+01,-5.599999999999947242e+00,-1.473025633896298823e+05,-1.498985195259739121e+05
5.220000000000008100e+01,-5.199999999999946887e+00,-1.336254830943389388e+05,-1.359786982808338944e+05
5.280000000000008242e+01,-4.799999999999945643e+00,-1.200813991170851514e+05,-1.221927089436079259e+05
5.340000000000008384e+01,-4.399999999999943512e+00,-1.066537215318352391e+05,-1.085239012359526678e+05
5.400000000000008527e+01,-3.999999999999943601e+00,-9.333051332149119116e+04,-9.496036146378704871e+04
5.460000000000008669e+01,-3.599999999999941913e+00,-8.010283908003185934e+04,-8.149322275434524636e+04
5.520000000000008811e+01,-3.199999999999941558e+00,-6.696372078946851252e+04,-6.811559695475948683e+04
5.580000000000008953e+01,-2.799999999999940314e+00,-5.390747602238212858e+04,-5.482189837991284003e+04
5.640000000000009095e+01,-2.399999999999939959e+00,-4.092929726811483124e+04,-4.160741480112747377e+04
5.700000000000009237e+01,-1.999999999999938494e+00,-2.802498346470188699e+04,-2.846803463507186825e+04
5.760000000000009379e+01,-1.599999999999938138e+00,-1.519076774675366323e+04,-1.540007297377810028e+04
5.820000000000009521e+01,-1.199999999999936673e+00,-2.423206122653511557e+03,-2.400160278576817291e+03
5.880000000000009663e+01,-7.999999999999352074e-01,1.028089518349183527e+04,1.053482911324492306e+04
5.940000000000009805e+01,-3.999999999999348521e-01,2.292452779380805441e+04,2.340782313143102510e+04
6.000000000000009948e+01,6.661338147750939243e-14,3.551051354789660400e+04,3.622158194188143534e+04
6.060000000000010090e+01,4.000000000000669687e-01,4.804152683157988213e+04,4.897871758305720869e+04
6.120000000000010232e+01,8.000000000000673239e-01,6.052011045280168764e+04,6.168170700202956505e+04
6.180000000000010374e+01,1.200000000000069900e+00,7.294868735005753115e+04,7.433290088557374838e+04
6.240000000000010516e+01,1.600000000000070255e+00,8.532956958970522101e+04,8.693452983091732312e+04
6.300000000000010658e+01,2.000000000000070610e+00,9.766496557944800588e+04,9.948870885666666436e+04
6.360000000000010800e+01,2.400000000000070965e+00,1.099569860860558401e+05,1.119974409042734042e+05
6.420000000000010232e+01,2.800000000000069100e+00,1.222076494267726812e+05,1.244626197532643564e+05
6.480000000000009663e+01,3.200000000000065015e+00,1.344188860622868524e+05,1.368860326247155317e+05
6.540000000000009095e+01,3.600000000000060929e+00,1.465925427271794179e+05,1.492693626490021707e+05
6.600000000000008527e+01,4.000000000000056843e+00,1.587303861741025175e+05,1.616141913079710212e+05
6.660000000000007958e+01,4.400000000000052758e+00,1.708341065696328587e+05,1.739220009171442071e+05
6.720000000000007390e+01,4.800000000000048672e+00,1.829053205557990877e+05,1.861941771832459490e+05
6.780000000000006821e+01,5.200000000000044587e+00,1.949455739772271772e+05,1.984320118517177762e+05
6.840000000000006253e+01,5.600000000000040501e+00,2.069563442667707568e+05,2.106367054449935385e+05
6.900000000000005684e+01,6.000000000000039080e+00,2.189390424804124923e+05,2.228093700832519971e+05
6.960000000000005116e+01,6.400000000000034106e+00,2.308950149738200125e+05,2.349510323738421430e+05
7.020000000000004547e+01,6.800000000000030909e+00,2.428255447171416890e+05,2.470626363527010544e+05
7.080000000000003979e+01,7.200000000000025935e+00,2.547318522507851885e+05,2.591450464602113352e+05
