timeHist0,timeHist1,timeHist2,timeHist3
5.999999999999986677e+00,5.000000000000000000e-01,3.441386934971151845e+01,3.441386934971170319e+01
6.049999999999986500e+00,5.000000000000000000e-01,3.432932761820512724e+01,3.432932761820532619e+01
6.099999999999986322e+00,5.000000000000000000e-01,3.424555575458673218e+01,3.424555575458692402e+01
6.149999999999986144e+00,5.000000000000000000e-01,3.416254355972880319e+01,3.416254355972900214e+01
6.199999999999985967e+00,5.000000000000000000e-01,3.408028104095217259e+01,3.408028104095237154e+01
6.249999999999985789e+00,5.000000000000000000e-01,3.399875840513247027e+01,3.399875840513268344e+01
6.299999999999985612e+00,5.000000000000000000e-01,3.391796605215739646e+01,3.391796605215760252e+01
6.349999999999985434e+00,5.000000000000000000e-01,3.383789456871146228e+01,3.383789456871165413e+01
6.399999999999985256e+00,5.000000000000000000e-01,3.375853472236846642e+01,3.375853472236866537e+01
6.449999999999985079e+00,5.000000000000000000e-01,3.367987745597130100e+01,3.367987745597149996e+01
6.499999999999984901e+00,5.000000000000000000e-01,3.360191388228131615e+01,3.360191388228152931e+01
6.549999999999984723e+00,5.000000000000000000e-01,3.352463527888069450e+01,3.352463527888086503e+01
6.599999999999984546e+00,5.000000000000000000e-01,3.344803308331175629e+01,3.344803308331194813e+01
6.649999999999984368e+00,5.000000000000000000e-01,3.337209888843929662e+01,3.337209888843950978e+01
6.699999999999984190e+00,5.000000000000000000e-01,3.329682443802175129e+01,3.329682443802194314e+01
6.749999999999984013e+00,5.000000000000000000e-01,3.322220162247892006e+01,3.322220162247911901e+01
6.799999999999983835e+00,5.000000000000000000e-01,3.314822247484494966e+01,3.314822247484513440e+01
6.849999999999983658e+00,5.000000000000000000e-01,3.307487916689473906e+01,3.307487916689492380e+01
6.899999999999983480e+00,5.000000000000000000e-01,3.300216400543445161e+01,3.300216400543463635e+01
6.949999999999983302e+00,5.000000000000000000e-01,3.293006942874635712e+01,3.293006942874655607e+01
6.999999999999983125e+00,5.000000000000000000e-01,3.285858800317896566e+01,3.285858800317915041e+01
7.049999999999982947e+00,5.000000000000000000e-01,3.278771241987448803e+01,3.278771241987467278e+01
7.099999999999982769e+00,5.000000000000000000e-01,3.271743549162599152e+01,3.271743549162617626e+01
7.149999999999982592e+00,5.000000000000000000e-01,3.264775014985676194e+01,3.264775014985696089e+01
7.199999999999982414e+00,5.000000000000000000e-01,3.257864944171552679e+01,3.257864944171571864e+01
7.249999999999982236e+00,5.000000000000000000e-01,3.251012652728087460e+01,3.251012652728105934e+01
7.299999999999982059e+00,5.000000000000000000e-01,3.244217467686964085e+01,3.244217467686982559e+01
7.349999999999981881e+00,5.000000000000000000e-01,3.237478726844302912e+01,3.237478726844321386e+01
7.399999999999981704e+00,5.000000000000000000e-01,3.230795778510607619e+01,3.230795778510625382e+01
7.449999999999981526e+00,5.000000000000000000e-01,3.224167981269509653e+01,3.224167981269526706e+01
7.499999999999981348e+00,5.000000000000000000e-01,3.217594703744907747e+01,3.217594703744926221e+01
7.549999999999981171e+00,5.000000000000000000e-01,3.211075324376056273e+01,3.211075324376074036e+01
7.599999999999980993e+00,5.000000000000000000e-01,3.204609231200207375e+01,3.204609231200224428e+01
7.649999999999980815e+00,5.000000000000000000e-01,3.198195821642455527e+01,3.198195821642474357e+01
7.699999999999980638e+00,5.000000000000000000e-01,3.191834502312446986e+01,3.191834502312466171e+01
7.749999999999980460e+00,5.000000000000000000e-01,3.185524688807576865e+01,3.185524688807594984e+01
7.799999999999980282e+00,5.000000000000000000e-01,3.179265805522430810e+01,3.179265805522447863e+01
7.849999999999980105e+00,5.000000000000000000e-01,3.173057285464156152e+01,3.173057285464174271e+01
7.899999999999979927e+00,5.000000000000000000e-01,3.166898570073494312e+01,3.166898570073512786e+01
7.949999999999979750e+00,5.000000000000000000e-01,3.160789109051216528e+01,3.160789109051235002e+01
