timeHist0,timeHist1,timeHist2,timeHist3
8.100000000000000000e+01,5.699999999999998401e-01,1.065509522250300556e+01,1.065509522250308905e+01
8.200000000000000000e+01,5.400000000000001465e-01,9.304646551901052831e+00,9.304646551901127438e+00
8.300000000000000000e+01,5.100000000000001199e-01,7.915756796437274367e+00,7.915756796437332099e+00
8.400000000000000000e+01,4.800000000000000933e-01,6.484688235651217880e+00,6.484688235651272059e+00
8.500000000000000000e+01,4.500000000000000666e-01,5.007383731470486765e+00,5.007383731470531174e+00
8.600000000000000000e+01,4.200000000000000400e-01,3.479420795443734615e+00,3.479420795443779024e+00
8.700000000000000000e+01,3.900000000000000133e-01,1.895959524119957162e+00,1.895959524119986916e+00
8.800000000000000000e+01,3.599999999999999867e-01,2.516832359649985307e-01,2.516832359650161832e-01
8.900000000000000000e+01,3.299999999999999600e-01,-1.459269579118605442e+00,-1.459269579118594562e+00
9.000000000000000000e+01,2.999999999999999334e-01,-3.243383662022881531e+00,-3.243383662022882419e+00
9.100000000000000000e+01,2.699999999999999067e-01,-5.107857744714451087e+00,-5.107857744714459081e+00
9.200000000000000000e+01,2.399999999999998801e-01,-7.060710100722230820e+00,-7.060710100722253024e+00
9.300000000000000000e+01,2.099999999999998535e-01,-9.110901850386580847e+00,-9.110901850386623479e+00
9.400000000000000000e+01,1.800000000000001599e-01,-1.126848165391589518e+01,-1.126848165391593959e+01
9.500000000000000000e+01,1.500000000000001332e-01,-1.354475626874488192e+01,-1.354475626874494765e+01
9.600000000000000000e+01,1.200000000000001066e-01,-1.595249251748395380e+01,-1.595249251748403374e+01
9.700000000000000000e+01,9.000000000000007994e-02,-1.850615757731185340e+01,-1.850615757731196354e+01
9.800000000000000000e+01,6.000000000000005329e-02,-2.122220625271159022e+01,-2.122220625271170036e+01
9.900000000000000000e+01,3.000000000000002665e-02,-2.411942615486704611e+01,-2.411942615486718822e+01
1.000000000000000000e+02,0.000000000000000000e+00,-2.721935465145483590e+01,-2.721935465145500643e+01
