timeHist0,timeHist1,timeHist2,timeHist3
1.440000000000001175e-02,-6.065280000000006222e-01,-3.145421138450450016e+00,-6.630386390270277541e-01
1.460000000000001227e-02,-6.154995000000004213e-01,-4.953171782353129160e+00,-2.694575542775880184e+00
1.480000000000001280e-02,-6.242640000000005962e-01,-8.394112032234241738e+00,-6.508610279733715309e+00
1.500000000000001332e-02,-6.328125000000006661e-01,-1.298217817826423826e+01,-1.154560852011495165e+01
1.520000000000001385e-02,-6.411360000000005943e-01,-1.785901902683650988e+01,-1.687584487426382296e+01
1.540000000000001437e-02,-6.492255000000005660e-01,-2.231518984748560896e+01,-2.174246825069844036e+01
1.560000000000001490e-02,-6.570720000000005445e-01,-2.578055481723871978e+01,-2.554238754882183926e+01
1.580000000000001542e-02,-6.646665000000003820e-01,-2.793532053489136047e+01,-2.794025850754116647e+01
1.600000000000001421e-02,-6.720000000000005969e-01,-2.876396781382915080e+01,-2.890394594364502012e+01
1.620000000000001300e-02,-6.790635000000004862e-01,-2.848333595073874136e+01,-2.864887655995455873e+01
1.640000000000001179e-02,-6.858480000000004573e-01,-2.727411514725386610e+01,-2.735327693610229716e+01
1.660000000000001058e-02,-6.923445000000003624e-01,-2.535704221378899703e+01,-2.524888242551756079e+01
1.680000000000000937e-02,-6.985440000000002758e-01,-2.282814080681993829e+01,-2.245087413288115386e+01
1.700000000000000816e-02,-7.044375000000002718e-01,-1.980787938402110626e+01,-1.911459412333750407e+01
1.720000000000000695e-02,-7.100160000000002025e-01,-1.658364521346186748e+01,-1.555671498473083503e+01
1.740000000000000574e-02,-7.152705000000000313e-01,-1.357082132896379534e+01,-1.223502422402802559e+01
1.760000000000000453e-02,-7.201920000000001654e-01,-1.120106724259638575e+01,-9.617277822637515072e+00
1.780000000000000332e-02,-7.247714999999999019e-01,-9.889031067363973193e+00,-8.153031642561424874e+00
1.800000000000000211e-02,-7.289999999999999813e-01,-9.786174397477097386e+00,-8.013191798017569312e+00
1.820000000000000090e-02,-7.328684999999999228e-01,-1.082591980881033500e+01,-9.138863340895269971e+00
1.839999999999999969e-02,-7.363679999999996895e-01,-1.265474061723691968e+01,-1.115501924416374102e+01
1.859999999999999848e-02,-7.394894999999999108e-01,-1.490408699342593124e+01,-1.366280789643885818e+01
1.879999999999999727e-02,-7.422240000000002169e-01,-1.716853848711726016e+01,-1.621069551851713797e+01
1.899999999999999606e-02,-7.445625000000000160e-01,-1.921417935015302092e+01,-1.851970257951125021e+01
1.919999999999999485e-02,-7.464959999999998264e-01,-2.084772931901052218e+01,-2.035852995080039207e+01
1.939999999999999364e-02,-7.480155000000000554e-01,-2.196005865118014810e+01,-2.160174383156070732e+01
1.959999999999999243e-02,-7.491120000000000001e-01,-2.244037914770315112e+01,-2.212867181776712755e+01
1.979999999999999122e-02,-7.497764999999997348e-01,-2.227193781954656515e+01,-2.193131234969098031e+01
1.999999999999999001e-02,-7.499999999999997780e-01,-2.145494560235142956e+01,-2.102115597813234160e+01
2.019999999999998880e-02,-7.500000000000000000e-01,-2.022123517987610697e+01,-1.964912796056477973e+01
2.039999999999998759e-02,-7.500000000000000000e-01,-1.862555557793456629e+01,-1.788759041502747849e+01
2.059999999999998638e-02,-7.500000000000000000e-01,-1.693489199368271514e+01,-1.602400107994306211e+01
2.079999999999998517e-02,-7.500000000000000000e-01,-1.541969923367742368e+01,-1.434136213129390747e+01
2.099999999999998396e-02,-7.500000000000000000e-01,-1.436935005647732844e+01,-1.315551213099010397e+01
2.119999999999998275e-02,-7.500000000000000000e-01,-1.379184403905275857e+01,-1.249468181341349471e+01
2.139999999999998154e-02,-7.500000000000000000e-01,-1.376127367453703343e+01,-1.244892109088730336e+01
2.159999999999998033e-02,-7.500000000000000000e-01,-1.412475357158478140e+01,-1.285788904996853432e+01
2.179999999999997912e-02,-7.500000000000000000e-01,-1.488957022927820617e+01,-1.372060397730289871e+01
2.199999999999997791e-02,-7.500000000000000000e-01,-1.596548160789443038e+01,-1.492250106867993154e+01
2.219999999999997670e-02,-7.500000000000000000e-01,-1.712443203689124260e+01,-1.621849758930048324e+01
