timeHist0,timeHist1,timeHist2
7.749999999999980460e+00,5.000000000000000000e+01,8.419592485166570439e-01
7.799999999999980282e+00,5.000000000000000000e+01,8.443189974175404622e-01
7.849999999999980105e+00,5.000000000000000000e+01,8.466724451041647281e-01
7.899999999999979927e+00,5.000000000000000000e+01,8.490196163099090754e-01
7.949999999999979750e+00,5.000000000000000000e+01,8.513605356179847483e-01
7.999999999999979572e+00,5.000000000000000000e+01,8.536952274670134289e-01
8.049999999999979394e+00,5.000000000000000000e+01,8.560237161562022079e-01
8.099999999999980105e+00,5.000000000000000000e+01,8.583460258501410811e-01
8.149999999999980815e+00,5.000000000000000000e+01,8.606621805832431749e-01
8.199999999999981526e+00,5.000000000000000000e+01,8.629722042638567903e-01
8.249999999999982236e+00,5.000000000000000000e+01,8.652761206780631431e-01
8.299999999999982947e+00,5.000000000000000000e+01,8.675739534931857788e-01
8.349999999999983658e+00,5.000000000000000000e+01,8.698657262610264285e-01
8.399999999999984368e+00,5.000000000000000000e+01,8.721514624208479560e-01
8.449999999999985079e+00,5.000000000000000000e+01,8.744311853021190517e-01
8.499999999999985789e+00,5.000000000000000000e+01,8.767049181270367697e-01
8.549999999999986500e+00,5.000000000000000000e+01,8.789726840128442298e-01
8.599999999999987210e+00,5.000000000000000000e+01,8.812345059739520314e-01
8.649999999999987921e+00,5.000000000000000000e+01,8.834904069238813662e-01
8.699999999999988631e+00,5.000000000000000000e+01,8.857404096770398194e-01
8.749999999999989342e+00,5.000000000000000000e+01,8.879845369503412966e-01
8.799999999999990052e+00,5.000000000000000000e+01,8.902228113646767360e-01
8.849999999999990763e+00,5.000000000000000000e+01,8.924552554462564791e-01
8.899999999999991473e+00,5.000000000000000000e+01,8.946818916278211908e-01
8.949999999999992184e+00,5.000000000000000000e+01,8.969027422497393154e-01
8.999999999999992895e+00,5.000000000000000000e+01,8.991178295609952853e-01
9.049999999999993605e+00,5.000000000000000000e+01,9.013271757200800316e-01
9.099999999999994316e+00,5.000000000000000000e+01,9.035308027957855703e-01
9.149999999999995026e+00,5.000000000000000000e+01,9.057287327679158784e-01
9.199999999999995737e+00,5.000000000000000000e+01,9.079209875279202757e-01
9.249999999999996447e+00,5.000000000000000000e+01,9.101075888794498692e-01
9.299999999999997158e+00,5.000000000000000000e+01,9.122885585388529339e-01
9.349999999999997868e+00,5.000000000000000000e+01,9.144639181356027935e-01
9.399999999999998579e+00,5.000000000000000000e+01,9.166336892126726310e-01
9.449999999999999289e+00,5.000000000000000000e+01,9.187978932268591192e-01
9.500000000000000000e+00,5.000000000000000000e+01,9.209565515490558685e-01
9.550000000000000711e+00,5.000000000000000000e+01,9.231096854644869065e-01
9.600000000000001421e+00,5.000000000000000000e+01,9.252573161728989692e-01
9.650000000000002132e+00,5.000000000000000000e+01,9.273994647887193743e-01
9.700000000000002842e+00,5.000000000000000000e+01,9.295361523411816984e-01
9.750000000000003553e+00,5.000000000000000000e+01,9.316673997744218116e-01
9.800000000000004263e+00,5.000000000000000000e+01,9.337932279475488206e-01
9.850000000000004974e+00,5.000000000000000000e+01,9.359136576346934744e-01
9.900000000000005684e+00,5.000000000000000000e+01,9.380287095250336993e-01
9.950000000000006395e+00,5.000000000000000000e+01,9.401384042228049243e-01
1.000000000000000711e+01,5.000000000000000000e+01,9.422427622472929754e-01
