timeHist0,timeHist1,timeHist2,timeHist3
6.600000000000003642e-01,-1.650000000000000799e+00,-7.745167182246706972e+00,-7.518402456985905147e+00
6.700000000000003730e-01,-1.675000000000000933e+00,-7.753469766347525827e+00,-7.523576596971679464e+00
6.800000000000003819e-01,-1.700000000000001066e+00,-7.761707598754022719e+00,-7.528755168174151358e+00
6.900000000000003908e-01,-1.725000000000000977e+00,-7.769882636266797427e+00,-7.533938307275789725e+00
7.000000000000003997e-01,-1.750000000000000888e+00,-7.777996756214103691e+00,-7.539126144360095871e+00
7.100000000000004086e-01,-1.775000000000001021e+00,-7.786051760956334888e+00,-7.544318803378753380e+00
7.200000000000004174e-01,-1.800000000000001155e+00,-7.794049382068678256e+00,-7.549516402578363206e+00
7.300000000000004263e-01,-1.825000000000001066e+00,-7.801991284231184487e+00,-7.554719054892771624e+00
7.400000000000004352e-01,-1.850000000000000977e+00,-7.809879068849811645e+00,-7.559926868303140424e+00
7.500000000000004441e-01,-1.875000000000001110e+00,-7.817714277430059866e+00,-7.565139946168358165e+00
7.600000000000004530e-01,-1.900000000000001243e+00,-7.825498394726169593e+00,-7.570358387530135680e+00
7.700000000000004619e-01,-1.925000000000001155e+00,-7.833232851681669828e+00,-7.575582287393181069e+00
7.800000000000004707e-01,-1.950000000000001066e+00,-7.840919028176236871e+00,-7.580811736984144567e+00
7.900000000000004796e-01,-1.975000000000001199e+00,-7.848558255601005840e+00,-7.586046823991562604e+00
8.000000000000004885e-01,-2.000000000000001332e+00,-7.856151819266417036e+00,-7.591287632786309025e+00
8.100000000000004974e-01,-2.025000000000001243e+00,-7.863700960661448747e+00,-7.596534244627178190e+00
8.200000000000005063e-01,-2.050000000000001155e+00,-7.871206879573519721e+00,-7.601786737850360964e+00
8.300000000000005151e-01,-2.075000000000001066e+00,-7.878670736080355397e+00,-7.607045188045965745e+00
8.400000000000005240e-01,-2.100000000000001421e+00,-7.886093652421245714e+00,-7.612309668221225678e+00
8.500000000000005329e-01,-2.125000000000001332e+00,-7.893476714759072976e+00,-7.617580248953201405e+00
8.600000000000005418e-01,-2.150000000000001243e+00,-7.900820974836645583e+00,-7.622856998529880634e+00
8.700000000000005507e-01,-2.175000000000001599e+00,-7.908127451541206554e+00,-7.628139983082549591e+00
8.800000000000005596e-01,-2.200000000000001510e+00,-7.915397132377199441e+00,-7.633429266708358973e+00
8.900000000000005684e-01,-2.225000000000001421e+00,-7.922630974855774610e+00,-7.638724911585115684e+00
9.000000000000005773e-01,-2.250000000000001332e+00,-7.929829907811906331e+00,-7.644026978079155654e+00
9.100000000000005862e-01,-2.275000000000001243e+00,-7.936994832641585340e+00,-7.649335524844041778e+00
9.200000000000005951e-01,-2.300000000000001599e+00,-7.944126624479043386e+00,-7.654650608915816612e+00
9.300000000000006040e-01,-2.325000000000001510e+00,-7.951226133306565913e+00,-7.659972285799860892e+00
9.400000000000006128e-01,-2.350000000000001421e+00,-7.958294185007039445e+00,-7.665300609553495903e+00
9.500000000000006217e-01,-2.375000000000001776e+00,-7.965331582360669849e+00,-7.670635632862765618e+00
9.600000000000006306e-01,-2.400000000000001688e+00,-7.972339105992660713e+00,-7.675977407115133211e+00
9.700000000000006395e-01,-2.425000000000001599e+00,-7.979317515269197969e+00,-7.681325982467399172e+00
