timeHist0,timeHist1,timeHist2,timeHist3
8.000000000000003553e+00,2.878005004542587120e+00,-5.593400425610941795e+01,3.515980521766787774e+02
8.200000000000002842e+00,2.891463918772816388e+00,-5.450561174628420247e+01,3.519854960563286568e+02
8.400000000000002132e+00,2.904276372954887719e+00,-5.313430177035046853e+01,3.523567172792450606e+02
8.600000000000001421e+00,2.916477151984505856e+00,-5.181787178335794408e+01,3.527123938161039405e+02
8.800000000000000711e+00,2.928098811168561522e+00,-5.055419746414773385e+01,3.530531754166149199e+02
9.000000000000000000e+00,2.939171853830607084e+00,-4.934123052867951742e+01,3.533796847776113168e+02
9.199999999999999289e+00,2.949724891396340087e+00,-4.817699663930980591e+01,3.536925186622830779e+02
9.399999999999998579e+00,2.959784788023409607e+00,-4.705959318139425562e+01,3.539922489729761423e+02
9.599999999999997868e+00,2.969376791560210282e+00,-4.598718713954393422e+01,3.542794237797234587e+02
9.799999999999997158e+00,2.978524652381640880e+00,-4.495801297893556381e+01,3.545545683064892728e+02
9.999999999999996447e+00,2.987250731447012697e+00,-4.397037050980389949e+01,3.548181858769521000e+02
1.019999999999999574e+01,2.995576098753675698e+00,-4.302262284149229288e+01,3.550707588215341275e+02
1.039999999999999503e+01,3.003520623211526797e+00,-4.211319431281953740e+01,3.553127493472848641e+02
1.059999999999999432e+01,3.011103054837144466e+00,-4.124056849004445979e+01,3.555446003721405077e+02
1.079999999999999361e+01,3.018341100056724624e+00,-4.040328623384144890e+01,3.557667363250092194e+02
1.099999999999999289e+01,3.025251490813280597e+00,-3.959994371278268943e+01,3.559795639130622362e+02
1.119999999999999218e+01,3.031850048091395688e+00,-3.882919055130286523e+01,3.561834728575568647e+02
1.139999999999999147e+01,3.038151740402491807e+00,-3.808972801509146677e+01,3.563788365994566902e+02
1.159999999999999076e+01,3.044170737711897612e+00,-3.738030717226245514e+01,3.565660129760624386e+02
1.179999999999999005e+01,3.049920461235429592e+00,-3.669972717230393755e+01,3.567453448698256011e+02
1.199999999999998934e+01,3.055413629486109173e+00,-3.604683354671094975e+01,3.569171608304604888e+02
1.219999999999998863e+01,3.060662300910968803e+00,-3.542051653051120041e+01,3.570817756714328084e+02
1.239999999999998792e+01,3.065677913421487322e+00,-3.481970949693588580e+01,3.572394910418616405e+02
1.259999999999998721e+01,3.070471321089875527e+00,-3.424338736142225770e+01,3.573905959748254872e+02
1.279999999999998650e+01,3.075052828255166126e+00,-3.369056509041598702e+01,3.575353674130276431e+02
1.299999999999998579e+01,3.079432221258705304e+00,-3.316029619791490290e+01,3.576740707127425480e+02
1.319999999999998508e+01,3.083618798006569683e+00,-3.265167139212872627e+01,3.578069601269206146e+02
1.339999999999998437e+01,3.087621395537271773e+00,-3.216381712360009715e+01,3.579342792683024186e+02
1.359999999999998366e+01,3.091448415755839285e+00,-3.169589429276310000e+01,3.580562615533539201e+02
1.379999999999998295e+01,3.095107849480000173e+00,-3.124709695566145840e+01,3.581731306278051079e+02
1.399999999999998224e+01,3.098607298930750265e+00,-3.081665106271830012e+01,3.582851007745458674e+02
1.419999999999998153e+01,3.101953998787176925e+00,-3.040381327171325410e+01,3.583923773045962093e+02
1.439999999999998082e+01,3.105154835914741174e+00,-3.000786976391148642e+01,3.584951569318480438e+02
1.459999999999998010e+01,3.108216367866291296e+00,-2.962813512684170192e+01,3.585936281322398145e+02
1.479999999999997939e+01,3.111144840246398147e+00,-2.926395128747619978e+01,3.586879714880052461e+02
1.499999999999997868e+01,3.113946203021692227e+00,-2.891468641335526257e+01,3.587783600176089749e+02
1.519999999999997797e+01,3.116626125852857587e+00,-2.857973395895862012e+01,3.588649594919569950e+02
1.539999999999997726e+01,3.119190012517575550e+00,-2.825851165607306115e+01,3.589479287374470573e+02
1.559999999999997655e+01,3.121643014487661461e+00,-2.795046055757362069e+01,3.590274199264018762e+02
1.579999999999997584e+01,3.123990043718909426e+00,-2.765504418422491639e+01,3.591035788554042369e+02
1.599999999999997513e+01,3.126235784706983711e+00,-2.737174759940526414e+01,3.591765452120350801e+02
1.619999999999997442e+01,3.128384705858683112e+00,-2.710007657755160793e+01,3.592464528304923306e+02
1.639999999999997371e+01,3.130441070223913158e+00,-2.683955683266444936e+01,3.593134299365503921e+02
1.659999999999997300e+01,3.132408945630126951e+00,-2.658973316331217873e+01,3.593775993823022645e+02
1.679999999999997229e+01,3.134292214258089349e+00,-2.635016876280939613e+01,3.594390788711056075e+02
1.699999999999997158e+01,3.136094581694267358e+00,-2.612044447001117575e+01,3.594979811731408290e+02
1.719999999999997087e+01,3.137819585493233809e+00,-2.590015808027629163e+01,3.595544143319683030e+02
1.739999999999997016e+01,3.139470603280365424e+00,-2.568892365371780429e+01,3.596084818624598256e+02
1.759999999999996945e+01,3.141050860423420410e+00,-2.548637089611870721e+01,3.596602829404615136e+02
1.779999999999996874e+01,3.142563437299046303e+00,-2.529214451893593107e+01,3.597099125845314802e+02
1.799999999999996803e+01,3.144011276178884096e+00,-2.510590365183200845e+01,3.597574618300823772e+02
1.819999999999996732e+01,3.145397187757746682e+00,-2.492732126739493026e+01,3.598030178962436025e+02
1.839999999999996660e+01,3.146723857345242958e+00,-2.475608362149836594e+01,3.598466643457480814e+02
1.859999999999996589e+01,3.147993850740244515e+00,-2.459188972354521141e+01,3.598884812381304528e+02
1.879999999999996518e+01,3.149209619806828009e+00,-2.443445084337114892e+01,3.599285452765180935e+02
1.899999999999996447e+01,3.150373507768541526e+00,-2.428348999000210995e+01,3.599669299482814608e+02
1.919999999999996376e+01,3.151487754237180194e+00,-2.413874145637809931e+01,3.600037056597985838e+02
1.939999999999996305e+01,3.152554499990877890e+00,-2.399995036475228360e+01,3.600389398655802893e+02
1.959999999999996234e+01,3.153575791515489168e+00,-2.386687225163653991e+01,3.600726971919894481e+02
1.979999999999996163e+01,3.154553585322374953e+00,-2.373927259509967769e+01,3.601050395557824118e+02
1.999999999999996092e+01,3.155489752054855046e+00,-2.361692647662972178e+01,3.601360262776870513e+02
