timeHist0,timeHist1,timeHist2,timeHist3,timeHist4
2.290000000000000000e+02,3.479994675262698820e+02,3.184706051069526893e+02,3.072394506141877741e+02,1.965178087814245522e+00
2.300000000000000000e+02,3.479994934953201096e+02,3.185371862867032178e+02,3.073172282737339742e+02,1.982134455980432142e+00
2.310000000000000000e+02,3.479995181978448500e+02,3.186035339949020795e+02,3.073949749960318059e+02,1.999091395721656284e+00
2.320000000000000000e+02,3.479995416956132317e+02,3.186696504540674937e+02,3.074726883761638305e+02,2.016048374554573641e+00
2.330000000000000000e+02,3.479995640473819662e+02,3.187355378513594815e+02,3.075503660591614334e+02,2.033004869958418226e+00
2.340000000000000000e+02,3.479995853090420042e+02,3.188011983391313606e+02,3.076280057391525702e+02,2.049960369214066436e+00
2.350000000000000000e+02,3.479996055337587109e+02,3.188666340354769204e+02,3.077056051585207683e+02,2.066914369245303362e+00
2.360000000000000000e+02,3.479996247721043119e+02,3.189318470247719119e+02,3.077831621070754977e+02,2.083866376462138792e+00
2.370000000000000000e+02,3.479996430721847105e+02,3.189968393582098543e+02,3.078606744212328863e+02,2.100815906606058103e+00
2.380000000000000000e+02,3.479996604797597115e+02,3.190616130543320992e+02,3.079381399832082025e+02,2.117762484597161432e+00
2.390000000000000000e+02,3.479996770383572198e+02,3.191261700995527235e+02,3.080155567202184557e+02,2.134705644383250611e+00
2.400000000000000000e+02,3.479996927893823795e+02,3.191905124486765999e+02,3.080929226036970476e+02,2.151644928791202727e+00
2.410000000000000000e+02,3.479997077722210292e+02,3.192546420254125223e+02,3.081702356485182008e+02,2.168579889379159020e+00
2.420000000000000000e+02,3.479997220243379843e+02,3.193185607228796812e+02,3.082474939122338355e+02,2.185510086292632437e+00
2.430000000000000000e+02,3.479997355813709987e+02,3.193822704041083966e+02,3.083246954943196556e+02,2.202435088120699547e+00
2.440000000000000000e+02,3.479997484772197254e+02,3.194457729025345998e+02,3.084018385354336829e+02,2.219354471755291769e+00
2.450000000000000000e+02,3.479997607441304694e+02,3.195090700224882880e+02,3.084789212166845687e+02,2.236267822251698068e+00
2.460000000000000000e+02,3.479997724127769061e+02,3.195721635396757279e+02,3.085559417589109898e+02,2.253174732691899607e+00
2.470000000000000000e+02,3.479997835123367622e+02,3.196350552016554616e+02,3.086328984219719587e+02,2.270074804048578088e+00
2.480000000000000000e+02,3.479997940705646897e+02,3.196977467283080614e+02,3.087097895040477056e+02,2.286967645052413456e+00
2.490000000000000000e+02,3.479998041138617850e+02,3.197602398122998011e+02,3.087866133409509075e+02,2.303852872060426105e+00
2.500000000000000000e+02,3.479998136673414706e+02,3.198225361195399046e+02,3.088633683054487733e+02,2.320730108926425395e+00
2.510000000000000000e+02,3.479998227548924774e+02,3.198846372896314847e+02,3.089400528065950198e+02,2.337598986873121731e+00
2.520000000000000000e+02,3.479998313992383601e+02,3.199465449363167409e+02,3.090166652890730461e+02,2.354459144366606971e+00
2.530000000000000000e+02,3.479998396219945107e+02,3.200082606479151650e+02,3.090932042325485440e+02,2.371310226992751513e+00
2.540000000000000000e+02,3.479998474437221603e+02,3.200697859877562905e+02,3.091696681510325675e+02,2.388151887334327483e+00
2.550000000000000000e+02,3.479998548839795944e+02,3.201311224946056200e+02,3.092460555922550043e+02,2.404983784851818740e+00
2.560000000000000000e+02,3.479998619613714368e+02,3.201922716830848685e+02,3.093223651370473704e+02,2.421805585763972868e+00
2.570000000000000000e+02,3.479998686935948058e+02,3.202532350440857272e+02,3.093985953987362336e+02,2.438616962931987153e+00
2.580000000000000000e+02,3.479998750974837662e+02,3.203140140451778279e+02,3.094747450225457328e+02,2.455417595744173287e+00
2.590000000000000000e+02,3.479998811890513366e+02,3.203746101310102290e+02,3.095508126850102713e+02,2.472207170003609900e+00
2.600000000000000000e+02,3.479998869835297342e+02,3.204350247237071585e+02,3.096267970933965898e+02,2.488985377815879918e+00
2.610000000000000000e+02,3.479998924954080053e+02,3.204952592232578468e+02,3.097026969851352760e+02,2.505751917480198543e+00
2.620000000000000000e+02,3.479998977384688601e+02,3.205553150079001057e+02,3.097785111272618792e+02,2.522506493381693193e+00
2.630000000000000000e+02,3.479999027258225510e+02,3.206151934344980532e+02,3.098542383158666098e+02,2.539248815884465937e+00
2.640000000000000000e+02,3.479999074699401831e+02,3.206748958389142103e+02,3.099298773755543266e+02,2.555978601228030556e+00
2.650000000000000000e+02,3.479999119826844662e+02,3.207344235363755161e+02,3.100054271589124255e+02,2.572695571424025385e+00
2.660000000000000000e+02,3.479999162753395581e+02,3.207937778218337712e+02,3.100808865459883918e+02,2.589399454155211000e+00
2.670000000000000000e+02,3.479999203586394856e+02,3.208529599703203417e+02,3.101562544437757083e+02,2.606089982675869443e+00
2.680000000000000000e+02,3.479999242427944637e+02,3.209119712372948925e+02,3.102315297857088581e+02,2.622766895713830593e+00
2.690000000000000000e+02,3.479999279375169863e+02,3.209708128589891771e+02,3.103067115311666839e+02,2.639429937374605739e+00
2.700000000000000000e+02,3.479999314520457574e+02,3.210294860527445167e+02,3.103817986649839895e+02,2.656078857045925723e+00
2.710000000000000000e+02,3.479999347951689401e+02,3.210879920173445612e+02,3.104567901969723493e+02,2.672713409304774412e+00
2.720000000000000000e+02,3.479999379752460413e+02,3.211463319333419690e+02,3.105316851614479674e+02,2.689333353826072859e+00
2.730000000000000000e+02,3.479999410002290006e+02,3.212045069633799699e+02,3.106064826167686306e+02,2.705938455292069555e+00
2.740000000000000000e+02,3.479999438776818010e+02,3.212625182525089826e+02,3.106811816448784498e+02,2.722528483303667368e+00
2.750000000000000000e+02,3.479999466147995690e+02,3.213203669284974922e+02,3.107557813508601043e+02,2.739103212293349632e+00
2.760000000000000000e+02,3.479999492184264795e+02,3.213780541021378099e+02,3.108302808624954423e+02,2.755662421439509568e+00
2.770000000000000000e+02,3.479999516950730936e+02,3.214355808675470030e+02,3.109046793298334705e+02,2.772205894581784236e+00
2.780000000000000000e+02,3.479999540509321605e+02,3.214929483024627075e+02,3.109789759247656775e+02,2.788733420138265640e+00
2.790000000000000000e+02,3.479999562918946481e+02,3.215501574685336550e+02,3.110531698406094847e+02,2.805244791024007700e+00
2.800000000000000000e+02,3.479999584235641237e+02,3.216072094116057087e+02,3.111272602916988035e+02,2.821739804570709609e+00
2.810000000000000000e+02,3.479999604512707947e+02,3.216641051620027838e+02,3.112012465129808447e+02,2.838218262448250595e+00
2.820000000000000000e+02,3.479999623800850941e+02,3.217208457348030493e+02,3.112751277596219666e+02,2.854679970586469384e+00
2.830000000000000000e+02,3.479999642148300154e+02,3.217774321301102987e+02,3.113489033066188085e+02,2.871124739099888412e+00
2.840000000000000000e+02,3.479999659600933342e+02,3.218338653333207731e+02,3.114225724484172702e+02,2.887552382212188906e+00
2.850000000000000000e+02,3.479999676202391470e+02,3.218901463153857776e+02,3.114961344985379696e+02,2.903962718182677705e+00
2.860000000000000000e+02,3.479999691994187287e+02,3.219462760330686137e+02,3.115695887892086375e+02,2.920355569234277748e+00
2.870000000000000000e+02,3.479999707015808212e+02,3.220022554291984989e+02,3.116429346710025925e+02,2.936730761481876950e+00
2.880000000000000000e+02,3.479999721304815807e+02,3.220580854329190288e+02,3.117161715124846069e+02,2.953088124862915276e+00
2.890000000000000000e+02,3.479999734896940140e+02,3.221137669599327751e+02,3.117892986998622860e+02,2.969427493068695689e+00
2.900000000000000000e+02,3.479999747826169028e+02,3.221693009127415621e+02,3.118623156366440980e+02,2.985748703476193811e+00
2.910000000000000000e+02,3.479999760124832164e+02,3.222246881808822536e+02,3.119352217433036003e+02,3.002051597082520118e+00
2.920000000000000000e+02,3.479999771823682408e+02,3.222799296411588443e+02,3.120080164569498606e+02,3.018336018439218282e+00
2.930000000000000000e+02,3.479999782951972520e+02,3.223350261578701748e+02,3.120806992310035639e+02,3.034601815588555684e+00
2.940000000000000000e+02,3.479999793537529627e+02,3.223899785830335532e+02,3.121532695348792572e+02,3.050848840000024875e+00
2.950000000000000000e+02,3.479999803606823434e+02,3.224447877566048533e+02,3.122257268536732795e+02,3.067076946509003754e+00
2.960000000000000000e+02,3.479999813185031599e+02,3.224994545066941782e+02,3.122980706878574324e+02,3.083285993255808322e+00
2.970000000000000000e+02,3.479999822296105094e+02,3.225539796497778298e+02,3.123703005529781080e+02,3.099475841625656258e+00
2.980000000000000000e+02,3.479999830962826195e+02,3.226083639909069234e+02,3.124424159793614422e+02,3.115646356190424626e+00
2.990000000000000000e+02,3.479999839206866454e+02,3.226626083239117406e+02,3.125144165118229012e+02,3.131797404650787708e+00
3.000000000000000000e+02,3.479999847048840138e+02,3.227167134316027273e+02,3.125863017093832923e+02,3.147928857779304312e+00
3.010000000000000000e+02,3.479999854508356520e+02,3.227706800859676832e+02,3.126580711449892647e+02,3.164040589365214373e+00
3.020000000000000000e+02,3.479999861604067632e+02,3.228245090483657691e+02,3.127297244052393239e+02,3.180132476159416299e+00
3.030000000000000000e+02,3.479999868353717147e+02,3.228782010697175906e+02,3.128012610901145081e+02,3.196204397821001297e+00
3.040000000000000000e+02,3.479999874774181876e+02,3.229317568906921565e+02,3.128726808127146342e+02,3.212256236863914705e+00
3.050000000000000000e+02,3.479999880881517242e+02,3.229851772418904261e+02,3.129439831989989784e+02,3.228287878606185934e+00
3.060000000000000000e+02,3.479999886690994231e+02,3.230384628440252754e+02,3.130151678875317884e+02,3.244299211117681381e+00
3.070000000000000000e+02,3.479999892217139745e+02,3.230916144080987920e+02,3.130862345292326268e+02,3.260290125170969056e+00
3.080000000000000000e+02,3.479999897473771853e+02,3.231446326355755900e+02,3.131571827871314326e+02,3.276260514191962958e+00
3.090000000000000000e+02,3.479999902474035025e+02,3.231975182185536823e+02,3.132280123361280744e+02,3.292210274211278875e+00
3.100000000000000000e+02,3.479999907230432541e+02,3.232502718399318269e+02,3.132987228627561649e+02,3.308139303817560606e+00
3.110000000000000000e+02,3.479999911754857749e+02,3.233028941735739181e+02,3.133693140649514817e+02,3.324047504110143603e+00
3.120000000000000000e+02,3.479999916058624194e+02,3.233553858844704791e+02,3.134397856518248204e+02,3.339934778653505187e+00
3.130000000000000000e+02,3.479999920152493473e+02,3.234077476288971980e+02,3.135101373434388847e+02,3.355801033432554537e+00
3.140000000000000000e+02,3.479999924046701949e+02,3.234599800545703374e+02,3.135803688705893819e+02,3.371646176808258399e+00
3.150000000000000000e+02,3.479999927750988036e+02,3.235120838007997008e+02,3.136504799745902119e+02,3.387470119474425445e+00
3.160000000000000000e+02,3.479999931274614369e+02,3.235640594986383576e+02,3.137204704070628054e+02,3.403272774415206481e+00
3.170000000000000000e+02,3.479999934626391109e+02,3.236159077710300949e+02,3.137903399297293277e+02,3.419054056862668833e+00
3.180000000000000000e+02,3.479999937814699251e+02,3.236676292329537432e+02,3.138600883142097473e+02,3.434813884256336713e+00
3.190000000000000000e+02,3.479999940847512221e+02,3.237192244915652282e+02,3.139297153418225435e+02,3.450552176202879906e+00
3.200000000000000000e+02,3.479999943732413499e+02,3.237706941463363819e+02,3.139992208033897327e+02,3.466268854435991198e+00
3.210000000000000000e+02,3.479999946476615946e+02,3.238220387891922201e+02,3.140686044990447954e+02,3.481963842777809681e+00
3.220000000000000000e+02,3.479999949086982269e+02,3.238732590046446376e+02,3.141378662380448077e+02,3.497637067100590524e+00
3.230000000000000000e+02,3.479999951570039229e+02,3.239243553699245126e+02,3.142070058385858715e+02,3.513288455289343304e+00
3.240000000000000000e+02,3.479999953931996401e+02,3.239753284551106844e+02,3.142760231276222385e+02,3.528917937204679500e+00
3.250000000000000000e+02,3.479999956178759248e+02,3.240261788232567710e+02,3.143449179406881626e+02,3.544525444646648538e+00
3.260000000000000000e+02,3.479999958315946742e+02,3.240769070305162245e+02,3.144136901217242439e+02,3.560110911319428695e+00
3.270000000000000000e+02,3.479999960348902164e+02,3.241275136262639194e+02,3.144823395229061020e+02,3.575674272796350195e+00
3.280000000000000000e+02,3.479999962282709021e+02,3.241779991532166036e+02,3.145508660044768021e+02,3.591215466485278451e+00
3.290000000000000000e+02,3.479999964122202982e+02,3.242283641475505647e+02,3.146192694345820655e+02,3.606734431595352230e+00
3.300000000000000000e+02,3.479999965871983818e+02,3.242786091390170213e+02,3.146875496891091188e+02,3.622231109103508206e+00
3.310000000000000000e+02,3.479999967536426766e+02,3.243287346510558677e+02,3.147557066515279871e+02,3.637705441722574040e+00
3.320000000000000000e+02,3.479999969119693901e+02,3.243787412009068589e+02,3.148237402127365385e+02,3.653157373868826774e+00
3.330000000000000000e+02,3.479999970625744368e+02,3.244286292997187502e+02,3.148916502709076894e+02,3.668586851630834644e+00
3.340000000000000000e+02,3.479999972058343474e+02,3.244783994526569018e+02,3.149594367313398493e+02,3.683993822738851343e+00
3.350000000000000000e+02,3.479999973421074060e+02,3.245280521590083822e+02,3.150270995063106056e+02,3.699378236534498043e+00
3.360000000000000000e+02,3.479999974717343889e+02,3.245775879122849688e+02,3.150946385149325693e+02,3.714740043941229253e+00
3.370000000000000000e+02,3.479999975950393605e+02,3.246270072003250107e+02,3.151620536830122319e+02,3.730079197435055338e+00
3.380000000000000000e+02,3.479999977123306394e+02,3.246763105053926779e+02,3.152293449429114389e+02,3.745395651015941851e+00
3.390000000000000000e+02,3.479999978239016514e+02,3.247254983042757317e+02,3.152965122334117041e+02,3.760689360179870988e+00
3.400000000000000000e+02,3.479999979300312134e+02,3.247745710683811922e+02,3.153635554995810821e+02,3.775960281891193482e+00
3.410000000000000000e+02,3.479999980309847842e+02,3.248235292638295277e+02,3.154304746926430880e+02,3.791208374555662175e+00
3.420000000000000000e+02,3.479999981270147487e+02,3.248723733515469689e+02,3.154972697698487991e+02,3.806433597993397200e+00
3.430000000000000000e+02,3.479999982183613270e+02,3.249211037873560599e+02,3.155639406943510039e+02,3.821635913413815810e+00
3.440000000000000000e+02,3.479999983052529160e+02,3.249697210220643342e+02,3.156304874350809655e+02,3.836815283388387066e+00
3.450000000000000000e+02,3.479999983879067145e+02,3.250182255015520809e+02,3.156969099666272882e+02,3.851971671827349564e+00
3.460000000000000000e+02,3.479999984665294051e+02,3.250666176668574963e+02,3.157632082691172855e+02,3.867105043953412480e+00
3.470000000000000000e+02,3.479999985413176660e+02,3.251148979542608117e+02,3.158293823281006212e+02,3.882215366278358282e+00
3.480000000000000000e+02,3.479999986124584552e+02,3.251630667953668308e+02,3.158954321344351683e+02,3.897302606578791906e+00
3.490000000000000000e+02,3.479999986801296359e+02,3.252111246171857033e+02,3.159613576841747999e+02,3.912366733873390956e+00
3.500000000000000000e+02,3.479999987445004876e+02,3.252590718422125633e+02,3.160271589784600224e+02,3.927407718398831626e+00
3.510000000000000000e+02,3.479999988057319342e+02,3.253069088885052906e+02,3.160928360234096886e+02,3.942425531588292564e+00
3.520000000000000000e+02,3.479999988639770550e+02,3.253546361697609086e+02,3.161583888300157241e+02,3.957420146048933329e+00
3.530000000000000000e+02,3.479999989193815395e+02,3.254022540953907310e+02,3.162238174140394449e+02,3.972391535539709473e+00
3.540000000000000000e+02,3.479999989720839153e+02,3.254497630705940310e+02,3.162891217959096366e+02,3.987339674950778790e+00
3.550000000000000000e+02,3.479999990222160022e+02,3.254971634964302325e+02,3.163543020006233064e+02,4.002264540281924354e+00
3.560000000000000000e+02,3.479999990699030832e+02,3.255444557698899075e+02,3.164193580576474574e+02,4.017166108622458154e+00
3.570000000000000000e+02,3.479999991152644725e+02,3.255916402839642387e+02,3.164842900008235915e+02,4.032044358130325357e+00
3.580000000000000000e+02,3.479999991584135159e+02,3.256387174277134591e+02,3.165490978682732930e+02,4.046899268013267381e+00
3.590000000000000000e+02,3.479999991994581592e+02,3.256856875863337564e+02,3.166137817023064258e+02,4.061730818508197061e+00
3.600000000000000000e+02,3.479999992385010614e+02,3.257325511412230981e+02,3.166783415493303551e+02,4.076538990862930589e+00
3.610000000000000000e+02,3.479999992756398228e+02,3.257793084700457484e+02,3.167427774597612711e+02,4.091323767317025961e+00
3.620000000000000000e+02,3.479999993109672687e+02,3.258259599467955354e+02,3.168070894879373327e+02,4.106085131083288431e+00
3.630000000000000000e+02,3.479999993445717905e+02,3.258725059418581509e+02,3.168712776920330043e+02,4.120823066329824869e+00
3.640000000000000000e+02,3.479999993765374029e+02,3.259189468220720869e+02,3.169353421339758370e+02,4.135537558162318383e+00
3.650000000000000000e+02,3.479999994069440277e+02,3.259652829507883212e+02,3.169992828793642161e+02,4.150228592606188371e+00
3.660000000000000000e+02,3.479999994358677213e+02,3.260115146879292638e+02,3.170630999973866437e+02,4.164896156589903420e+00
3.670000000000000000e+02,3.479999994633807887e+02,3.260576423900462828e+02,3.171267935607430104e+02,4.179540237927709789e+00
3.680000000000000000e+02,3.479999994895520103e+02,3.261036664103762064e+02,3.171903636455674587e+02,4.194160825303668183e+00
3.690000000000000000e+02,3.479999995144468699e+02,3.261495870988970296e+02,3.172538103313519287e+02,4.208757908254666447e+00
3.700000000000000000e+02,3.479999995381275539e+02,3.261954048023821997e+02,3.173171337008721480e+02,4.223331477155389813e+00
3.710000000000000000e+02,3.479999995606533503e+02,3.262411198644539922e+02,3.173803338401145311e+02,4.237881523201706635e+00
3.720000000000000000e+02,3.479999995820805339e+02,3.262867326256362617e+02,3.174434108382044428e+02,4.252408038396091605e+00
3.730000000000000000e+02,3.479999996024627080e+02,3.263322434234054867e+02,3.175063647873362243e+02,4.266911015532140361e+00
3.740000000000000000e+02,3.479999996218508613e+02,3.263776525922418159e+02,3.175691957827042415e+02,4.281390448179777763e+00
3.750000000000000000e+02,3.479999996402934244e+02,3.264229604636780664e+02,3.176319039224354697e+02,4.295846330670834767e+00
3.760000000000000000e+02,3.479999996578364971e+02,3.264681673663488368e+02,3.176944893075231562e+02,4.310278658084769177e+00
3.770000000000000000e+02,3.479999996745240196e+02,3.265132736260378579e+02,3.177569520417619628e+02,4.324687426234561372e+00
3.780000000000000000e+02,3.479999996903976580e+02,3.265582795657250585e+02,3.178192922316843578e+02,4.339072631652860501e+00
3.790000000000000000e+02,3.479999997054971459e+02,3.266031855056326094e+02,3.178815099864983722e+02,4.353434271578899839e+00
3.800000000000000000e+02,3.479999997198602273e+02,3.266479917632697720e+02,3.179436054180259816e+02,4.367772343944634983e+00
3.810000000000000000e+02,3.479999997335228272e+02,3.266926986534774073e+02,3.180055786406435345e+02,4.382086847361904347e+00
3.820000000000000000e+02,3.479999997465190518e+02,3.267373064884712903e+02,3.180674297712225780e+02,4.396377781110107463e+00
3.830000000000000000e+02,3.479999997588814722e+02,3.267818155778847427e+02,3.181291589290724460e+02,4.410645145123082145e+00
3.840000000000000000e+02,3.479999997706409545e+02,3.268262262288105262e+02,3.181907662358833591e+02,4.424888939976700186e+00
3.850000000000000000e+02,3.479999997818269435e+02,3.268705387458419409e+02,3.182522518156713431e+02,4.439109166877295287e+00
3.860000000000000000e+02,3.479999997924673494e+02,3.269147534311130698e+02,3.183136157947233755e+02,4.453305827649389315e+00
3.870000000000000000e+02,3.479999998025888885e+02,3.269588705843382286e+02,3.183748583015445774e+02,4.467478924724078482e+00
3.880000000000000000e+02,3.479999998122167426e+02,3.270028905028508461e+02,3.184359794668053496e+02,4.481628461127580287e+00
3.890000000000000000e+02,3.479999998213750132e+02,3.270468134816417773e+02,3.184969794232906679e+02,4.495754440470009605e+00
3.900000000000000000e+02,3.479999998300866650e+02,3.270906398133963080e+02,3.185578583058492654e+02,4.509856866934277342e+00
3.910000000000000000e+02,3.479999998383734123e+02,3.271343697885310462e+02,3.186186162513447471e+02,4.523935745265321273e+00
3.920000000000000000e+02,3.479999998462560598e+02,3.271780036952299042e+02,3.186792533986072158e+02,4.537991080759297802e+00
3.930000000000000000e+02,3.479999998537542183e+02,3.272215418194793983e+02,3.187397698883855242e+02,4.552022879253339482e+00
3.940000000000000000e+02,3.479999998608867600e+02,3.272649844451033232e+02,3.188001658633014017e+02,4.566031147114778754e+00
3.950000000000000000e+02,3.479999998676713631e+02,3.273083318537968580e+02,3.188604414678032413e+02,4.580015891232005032e+00
3.960000000000000000e+02,3.479999998741251375e+02,3.273515843251599335e+02,3.189205968481220452e+02,4.593977119003444187e+00
3.970000000000000000e+02,3.479999998802641130e+02,3.273947421367298034e+02,3.189806321522272583e+02,4.607914838328872165e+00
3.980000000000000000e+02,3.479999998861036943e+02,3.274378055640136154e+02,3.190405475297841349e+02,4.621829057598732859e+00
3.990000000000000000e+02,3.479999998916584900e+02,3.274807748805195615e+02,3.191003431321111066e+02,4.635719785686009509e+00
4.000000000000000000e+02,3.479999998969423700e+02,3.275236503577882559e+02,3.191600191121392527e+02,4.649587031936007975e+00
